transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
3860,33,840,2017-11-22,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0,144.26,Chas,Carabet,Male,94,1964-06-20,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0,59
11811,26,840,2017-02-04,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888.0,1230.3000000000002,Chas,Carabet,Male,94,1964-06-20,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0,59
12662,67,840,2017-05-05,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668.0,167.20999999999998,Chas,Carabet,Male,94,1964-06-20,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0,59
17956,80,840,2017-09-30,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35667.0,139.2299999999999,Chas,Carabet,Male,94,1964-06-20,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0,59
18697,40,840,2017-03-19,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,41848.0,583.2700000000001,Chas,Carabet,Male,94,1964-06-20,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0,59
18958,78,840,2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873.0,1055.82,Chas,Carabet,Male,94,1964-06-20,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0,59
3864,41,1111,2017-06-20,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345.0,209.84000000000003,Zach,Maynard,Male,96,1960-03-04,Director of Sales,Missing,High Net Worth,N,Yes,18.0,63
3966,91,1111,2017-07-26,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873.0,128.45999999999992,Zach,Maynard,Male,96,1960-03-04,Director of Sales,Missing,High Net Worth,N,Yes,18.0,63
7627,0,1111,2017-11-03,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668.0,198.29,Zach,Maynard,Male,96,1960-03-04,Director of Sales,Missing,High Net Worth,N,Yes,18.0,63
9796,76,1111,2017-07-11,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,38002.0,129.01,Zach,Maynard,Male,96,1960-03-04,Director of Sales,Missing,High Net Worth,N,Yes,18.0,63
14818,13,1111,2017-06-08,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526.0,751.02,Zach,Maynard,Male,96,1960-03-04,Director of Sales,Missing,High Net Worth,N,Yes,18.0,63
15244,98,1111,2017-12-10,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915.0,693.76,Zach,Maynard,Male,96,1960-03-04,Director of Sales,Missing,High Net Worth,N,Yes,18.0,63
17529,58,1111,2017-07-05,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915.0,450.77,Zach,Maynard,Male,96,1960-03-04,Director of Sales,Missing,High Net Worth,N,Yes,18.0,63
3865,62,1261,2017-09-30,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,179.44,Candice,Lohde,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,52
8044,28,1261,2017-08-13,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002,Candice,Lohde,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,52
10171,66,1261,2017-02-22,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Candice,Lohde,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,52
11017,38,1261,2017-09-02,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Candice,Lohde,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,52
13791,2,1261,2017-11-12,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997,Candice,Lohde,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,52
19704,36,1261,2017-01-15,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Candice,Lohde,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,52
3872,27,1811,2017-11-21,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Sylvan,Sugge,Male,59,1999-10-13,Missing,Financial Services,Mass Customer,N,No,1.0,24
3948,10,1811,2017-07-20,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,1103.43,Sylvan,Sugge,Male,59,1999-10-13,Missing,Financial Services,Mass Customer,N,No,1.0,24
7620,29,1811,2017-08-12,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997,Sylvan,Sugge,Male,59,1999-10-13,Missing,Financial Services,Mass Customer,N,No,1.0,24
8623,93,1811,2017-10-27,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,834.9399999999999,Sylvan,Sugge,Male,59,1999-10-13,Missing,Financial Services,Mass Customer,N,No,1.0,24
12574,16,1811,2017-05-21,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000017,Sylvan,Sugge,Male,59,1999-10-13,Missing,Financial Services,Mass Customer,N,No,1.0,24
14707,64,1811,2017-11-28,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Sylvan,Sugge,Male,59,1999-10-13,Missing,Financial Services,Mass Customer,N,No,1.0,24
18176,68,1811,2017-02-21,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19,Sylvan,Sugge,Male,59,1999-10-13,Missing,Financial Services,Mass Customer,N,No,1.0,24
19027,44,1811,2017-09-25,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Sylvan,Sugge,Male,59,1999-10-13,Missing,Financial Services,Mass Customer,N,No,1.0,24
3873,58,764,2017-10-12,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146.0,771.12,Samuel,Stiff,Male,40,1977-03-16,Environmental Tech,Financial Services,Mass Customer,N,Yes,22.0,46
15897,33,764,2017-08-19,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40618.0,144.26,Samuel,Stiff,Male,40,1977-03-16,Environmental Tech,Financial Services,Mass Customer,N,Yes,22.0,46
19351,1,764,2017-06-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,448.68,Samuel,Stiff,Male,40,1977-03-16,Environmental Tech,Financial Services,Mass Customer,N,Yes,22.0,46
3877,11,1009,2017-02-22,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34244.0,195.33999999999992,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13.0,66
8476,40,1009,2017-07-11,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42295.0,1295.43,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13.0,66
9868,35,1009,2017-11-06,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649.0,448.68,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13.0,66
11691,50,1009,2017-10-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888.0,431.33,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13.0,66
12934,0,1009,2017-06-03,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879.0,14.229999999999997,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13.0,66
3882,71,319,2017-03-05,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,38859.0,737.1700000000001,Madelle,Matteris,Female,32,1971-10-11,Missing,Retail,Mass Customer,N,Yes,14.0,52
4171,44,319,2017-05-09,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0,1660.88,Madelle,Matteris,Female,32,1971-10-11,Missing,Retail,Mass Customer,N,Yes,14.0,52
12904,54,319,2017-10-20,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143.0,1279.4,Madelle,Matteris,Female,32,1971-10-11,Missing,Retail,Mass Customer,N,Yes,14.0,52
15375,80,319,2017-02-18,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38339.0,139.2299999999999,Madelle,Matteris,Female,32,1971-10-11,Missing,Retail,Mass Customer,N,Yes,14.0,52
18091,80,319,2017-03-19,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Madelle,Matteris,Female,32,1971-10-11,Missing,Retail,Mass Customer,N,Yes,14.0,52
3883,28,741,2017-07-20,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002,Cristionna,Mapes,Female,16,1979-02-15,Missing,Missing,Mass Customer,N,No,11.0,44
11706,72,741,2017-04-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Cristionna,Mapes,Female,16,1979-02-15,Missing,Missing,Mass Customer,N,No,11.0,44
12522,6,741,2017-08-04,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Cristionna,Mapes,Female,16,1979-02-15,Missing,Missing,Mass Customer,N,No,11.0,44
15921,38,741,2017-03-13,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Cristionna,Mapes,Female,16,1979-02-15,Missing,Missing,Mass Customer,N,No,11.0,44
17133,91,741,2017-04-10,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999,Cristionna,Mapes,Female,16,1979-02-15,Missing,Missing,Mass Customer,N,No,11.0,44
3889,61,2846,2017-12-15,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999997,Bryana,Lindell,Female,66,1970-08-15,Nurse,Property,Mass Customer,N,No,14.0,53
14566,8,2846,2017-09-09,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987,Bryana,Lindell,Female,66,1970-08-15,Nurse,Property,Mass Customer,N,No,14.0,53
18130,25,2846,2017-09-26,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Bryana,Lindell,Female,66,1970-08-15,Nurse,Property,Mass Customer,N,No,14.0,53
19651,23,2846,2017-10-23,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Bryana,Lindell,Female,66,1970-08-15,Nurse,Property,Mass Customer,N,No,14.0,53
3892,77,2043,2017-06-14,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.2099999999999,Veronike,Clampett,Female,67,1977-09-05,Software Consultant,Missing,Mass Customer,N,No,7.0,46
4945,78,2043,2017-08-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Veronike,Clampett,Female,67,1977-09-05,Software Consultant,Missing,Mass Customer,N,No,7.0,46
14425,12,2043,2017-02-08,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Veronike,Clampett,Female,67,1977-09-05,Software Consultant,Missing,Mass Customer,N,No,7.0,46
15422,99,2043,2017-08-13,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Veronike,Clampett,Female,67,1977-09-05,Software Consultant,Missing,Mass Customer,N,No,7.0,46
15569,77,2043,2017-02-05,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.2099999999999,Veronike,Clampett,Female,67,1977-09-05,Software Consultant,Missing,Mass Customer,N,No,7.0,46
3894,45,1366,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,356.5,Zacharia,Rigler,Male,10,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22.0,49
4365,90,1366,2017-08-30,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Zacharia,Rigler,Male,10,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22.0,49
10535,56,1366,2017-06-07,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,45.96000000000001,Zacharia,Rigler,Male,10,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22.0,49
18197,96,1366,2017-11-06,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01,Zacharia,Rigler,Male,10,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22.0,49
19426,75,1366,2017-08-27,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Zacharia,Rigler,Male,10,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22.0,49
3899,38,1733,2017-08-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999995,Gothart,Coomer,Male,10,1986-05-26,Associate Professor,Financial Services,High Net Worth,N,No,20.0,37
5227,72,1733,2017-11-07,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Gothart,Coomer,Male,10,1986-05-26,Associate Professor,Financial Services,High Net Worth,N,No,20.0,37
6749,81,1733,2017-04-16,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Gothart,Coomer,Male,10,1986-05-26,Associate Professor,Financial Services,High Net Worth,N,No,20.0,37
7732,0,1733,2017-02-03,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Gothart,Coomer,Male,10,1986-05-26,Associate Professor,Financial Services,High Net Worth,N,No,20.0,37
8503,0,1733,2017-08-15,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24,Gothart,Coomer,Male,10,1986-05-26,Associate Professor,Financial Services,High Net Worth,N,No,20.0,37
3900,44,435,2017-09-07,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,24
13030,44,435,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,24
15373,55,435,2017-07-02,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1295.43,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,24
16139,86,435,2017-09-19,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,24
3904,27,1462,2017-10-10,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Omero,Hauxley,Male,16,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,1.0,28
4969,90,1462,2017-05-13,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434.0,72.59999999999997,Omero,Hauxley,Male,16,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,1.0,28
13075,32,1462,2017-08-26,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,38750.0,431.33,Omero,Hauxley,Male,16,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,1.0,28
15050,3,1462,2017-07-27,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298.0,1702.5499999999995,Omero,Hauxley,Male,16,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,1.0,28
16861,61,1462,2017-04-05,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0,14.229999999999997,Omero,Hauxley,Male,16,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,1.0,28
3905,0,3323,2017-03-11,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24,Cortie,Hamshar,Male,99,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8.0,50
7258,11,3323,2017-04-05,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Cortie,Hamshar,Male,99,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8.0,50
14869,46,3323,2017-09-06,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Cortie,Hamshar,Male,99,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8.0,50
17623,43,3323,2017-06-23,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999,Cortie,Hamshar,Male,99,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8.0,50
19951,41,3323,2017-03-21,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Cortie,Hamshar,Male,99,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8.0,50
3906,88,3400,2017-05-04,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,41434.0,817.36,Brenna,Childes,Female,46,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,36
10365,36,3400,2017-12-04,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,36498.0,437.46,Brenna,Childes,Female,46,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,36
13455,84,3400,2017-07-26,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0,75.48000000000002,Brenna,Childes,Female,46,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,36
19956,90,3400,2017-03-05,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Brenna,Childes,Female,46,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,36
3908,7,2808,2017-09-23,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216.0,745.94,Preston,Tinkham,Male,68,2001-06-29,Actuary,Financial Services,Mass Customer,N,Yes,1.0,22
5203,54,2808,2017-07-03,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143.0,1279.4,Preston,Tinkham,Male,68,2001-06-29,Actuary,Financial Services,Mass Customer,N,Yes,1.0,22
10079,51,2808,2017-08-13,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823.0,802.26,Preston,Tinkham,Male,68,2001-06-29,Actuary,Financial Services,Mass Customer,N,Yes,1.0,22
17250,68,2808,2017-12-24,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668.0,1592.19,Preston,Tinkham,Male,68,2001-06-29,Actuary,Financial Services,Mass Customer,N,Yes,1.0,22
18870,58,2808,2017-05-19,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40779.0,771.12,Preston,Tinkham,Male,68,2001-06-29,Actuary,Financial Services,Mass Customer,N,Yes,1.0,22
3909,0,3239,2017-06-19,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Wendi,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,5.0,52
4544,50,3239,2017-09-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,431.33,Wendi,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,5.0,52
5400,27,3239,2017-02-27,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11,Wendi,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,5.0,52
6462,0,3239,2017-12-28,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Wendi,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,5.0,52
13176,0,3239,2017-10-16,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38,Wendi,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,5.0,52
15692,59,3239,2017-01-07,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001,Wendi,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,5.0,52
3911,4,2015,2017-11-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.6500000000001,Charyl,Sibson,Female,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,No,7.0,49
5954,23,2015,2017-04-18,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Charyl,Sibson,Female,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,No,7.0,49
6207,92,2015,2017-09-30,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001,Charyl,Sibson,Female,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,No,7.0,49
12766,26,2015,2017-10-02,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1230.3000000000002,Charyl,Sibson,Female,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,No,7.0,49
12883,85,2015,2017-05-26,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,547.28,Charyl,Sibson,Female,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,No,7.0,49
14184,11,2015,2017-06-03,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Charyl,Sibson,Female,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,No,7.0,49
3913,13,733,2017-10-14,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
6352,79,733,2017-05-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
7291,27,733,2017-06-07,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
7837,38,733,2017-02-16,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
10135,51,733,2017-08-01,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
10665,54,733,2017-06-01,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
14883,64,733,2017-10-23,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
16708,73,733,2017-11-14,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
17743,82,733,2017-05-16,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,459.46000000000015,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
18303,75,733,2017-06-08,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Ham,Mayoh,Male,25,1973-11-30,Missing,Manufacturing,Mass Customer,N,No,13.0,50
3914,28,737,2017-09-01,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002,Sisely,Oppy,Female,75,1983-07-11,Systems Administrator III,Missing,Mass Customer,N,No,16.0,40
4690,54,737,2017-04-15,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Sisely,Oppy,Female,75,1983-07-11,Systems Administrator III,Missing,Mass Customer,N,No,16.0,40
10152,70,737,2017-07-26,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29,Sisely,Oppy,Female,75,1983-07-11,Systems Administrator III,Missing,Mass Customer,N,No,16.0,40
14697,100,737,2017-06-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999,Sisely,Oppy,Female,75,1983-07-11,Systems Administrator III,Missing,Mass Customer,N,No,16.0,40
15312,70,737,2017-07-20,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29,Sisely,Oppy,Female,75,1983-07-11,Systems Administrator III,Missing,Mass Customer,N,No,16.0,40
19506,57,737,2017-04-30,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Sisely,Oppy,Female,75,1983-07-11,Systems Administrator III,Missing,Mass Customer,N,No,16.0,40
19784,15,737,2017-11-06,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Sisely,Oppy,Female,75,1983-07-11,Systems Administrator III,Missing,Mass Customer,N,No,16.0,40
3916,95,2253,2017-08-05,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458.0,41.13,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0,65
4438,18,2253,2017-08-14,1.0,Cancelled,Solex,Standard,medium,medium,575.27,431.45,39880.0,143.82,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0,65
8266,15,2253,2017-05-14,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586.0,209.84000000000003,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0,65
8870,47,2253,2017-05-17,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37823.0,189.28,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0,65
15228,47,2253,2017-10-07,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41848.0,189.28,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0,65
19383,75,2253,2017-02-22,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,40553.0,1010.02,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0,65
3922,9,2433,2017-07-18,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,39031.0,133.7800000000002,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
4907,0,2433,2017-01-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,34527.0,57.72999999999999,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
